#separator:tab
#html:true
CSS自适应布局padding技巧	"<pre><code class=""language-css"">/* 左侧固定右侧自适应 */
.sidebar {
  float: left;
  width: 200px;
}

.content {
  margin-left: 200px;
  padding-left: 20px; /* 避免内容重叠 */
}</code></pre>"

#separator:tab
#html:true
替换型元素的定义？	"<pre><code class=""language-html"">&lt;!-- 引入外部资源替换自身位置的元素 --&gt;
&lt;img src=""image.jpg"">   &lt;!-- 图片元素 --&gt;
&lt;script src=""app.js"">&lt;/script>  &lt;!-- 脚本元素 --&gt;</code></pre>"
为什么引入CSS用href而JS用src？	"<pre><code class=""language-html"">&lt;link rel=""stylesheet"" href=""style.css""> &lt;!-- 非替换元素用href --&gt;
&lt;script src=""app.js"">&lt;/script>  &lt;!-- 替换元素用src --&gt;</code></pre>"
data URI的格式示例？	"<pre><code class=""language-html"">&lt;img src=""data:image/svg+xml,&lt;svg xmlns='http://www.w3.org/2000/svg'>&lt;circle r='50'/>&lt;/svg>""> &lt;!-- 内嵌SVG图片 --&gt;</code></pre>"
为什么建议给img指定宽高？	"<pre><code class=""language-css"">/* 避免布局偏移(Layout Shift) */
img {
  width: 300px;  /* 明确宽度 */
  height: 200px; /* 明确高度 */
  object-fit: cover; /* 保持比例 */
}</code></pre>"
img的alt属性为什么重要？	"<pre><code class=""language-html"">&lt;img src=""logo.jpg"" alt=""公司商标""> 
&lt;!-- 为屏幕阅读器提供文字描述 --&gt;
&lt;!-- 提升可访问性(accessibility) --&gt;</code></pre>"
srcset和sizes属性的作用？	"<pre><code class=""language-html"">&lt;img src=""small.jpg""
     srcset=""large.jpg 1024w, medium.jpg 640w""
     sizes=""(max-width: 768px) 100vw, 50vw""
     alt=""响应式图片""> 
&lt;!-- 根据设备分辨率自动选择最佳图片源 --&gt;</code></pre>"
picture和srcset的区别？	"<pre><code class=""language-html"">&lt;picture>
  &lt;source media=""(min-width: 1200px)"" srcset=""large.jpg""> 
  &lt;source media=""(min-width: 768px)"" srcset=""medium.jpg"">
  &lt;img src=""small.jpg"" alt=""自适应图片""> 
&lt;/picture>
&lt;!-- 支持更复杂的媒体查询条件 --&gt;</code></pre>"
video为什么推荐用source而非src？	"<pre><code class=""language-html"">&lt;video controls>
  &lt;source src=""movie.mp4"" type=""video/mp4"">
  &lt;source src=""movie.webm"" type=""video/webm"">
  浏览器不支持视频
&lt;/video>
&lt;!-- 解决浏览器格式兼容问题 --&gt;</code></pre>"
track标签的kind=""captions""作用？	"<pre><code class=""language-html"">&lt;video>
  &lt;track src=""captions.vtt"" kind=""captions"" srclang=""en"" label=""English"">
&lt;/video>
&lt;!-- 为听障用户提供字幕支持 --&gt;</code></pre>"
audio与video的主要区别？	"<pre><code class=""language-html"">&lt;audio controls> &lt;!-- 无视频轨道 --&gt;
  &lt;source src=""audio.mp3"" type=""audio/mpeg"">
&lt;/audio></code></pre>"
iframe的sandbox模式解决了什么问题？	"<pre><code class=""language-html"">&lt;iframe 
  sandbox=""allow-scripts"" 
  src=""widget.html"">
&lt;/iframe>
&lt;!-- 限制跨域脚本执行，提升安全性 --&gt;</code></pre>"
srcdoc属性的作用？	"<pre><code class=""language-html"">&lt;iframe 
  srcdoc=""&lt;h1>嵌入式HTML&lt;/h1>&lt;p>直接渲染内容&lt;/p>"">
&lt;/iframe>
&lt;!-- 避免额外HTTP请求 --&gt;</code></pre>"
HTML标准中描述元素的6个部分是什么？	"<pre><code class=""language-text"">1. Categories - 元素分类
2. Contexts - 允许的父元素
3. Content model - 允许的子元素
4. Tag omission - 标签省略规则
5. Content attributes - 支持的属性
6. DOM interface - DOM接口类型</code></pre>"
如何用JavaScript获取HTML标准中所有元素定义？	"<pre><code class=""language-javascript"">// 查询标准文档中的元素定义
const elements = Array.from(
  document.querySelectorAll("".element"")
).map(el => el.id);</code></pre>"
Flex布局主要解决传统CSS的哪三大问题？	"<pre><code class=""language-css"">/* 1. 垂直居中 */
.container { justify-content: center; align-items: center; }

/* 2. 两列等高 */
.container { display: flex; }
.column { flex: 1; }

/* 3. 自适应宽 */
.item { flex: 1 0 auto; }</code></pre>"
Flex排版的核心属性是什么？	"<pre><code class=""language-css"">.container {
  display: flex; /* 容器属性 */
}
.item {
  flex: 1; /* 项目属性：grow/shrink/basis */
}</code></pre>"
Flex容器和Flex项分别指什么？	"<pre><code class=""language-html"">&lt;style>
  .container { display: flex; } /* Flex容器 */
  .item { flex: 1; }           /* Flex项目 */
&lt;/style>
&lt;div class=""container"">  &lt;!-- 容器 --&gt;
  &lt;div class=""item"">A&lt;/div> &lt;!-- 项目 --&gt;
  &lt;div class=""item"">B&lt;/div> &lt;!-- 项目 --&gt;
&lt;/div></code></pre>"
Flex布局中主轴和交叉轴如何定义？	"<pre><code class=""language-css"">.container {
  flex-direction: row; /* 主轴方向(水平) */
  align-items: center; /* 交叉轴对齐方式(垂直) */
}</code></pre>"
Flex分行算法的第一步是什么？	"<pre><code class=""language-css"">/* 步骤1: 收集所有flex项 */
.container {
  flex-wrap: wrap; /* 启用分行 */
}

/* flex属性项在计算时:
   - flex-grow值视为0
   - flex-shrink值视为0
   - 使用flex-basis值 */</code></pre>"
Flex布局实现垂直居中的关键属性？	"<pre><code class=""language-css"">.container {
  display: flex;
  justify-content: center; /* 主轴居中 */
  align-items: center;     /* 交叉轴居中 */
}</code></pre>"
两列等高布局的关键属性？	"<pre><code class=""language-css"">.container {
  display: flex;
  align-items: stretch; /* 默认值，项目拉伸等高 */
}

.column {
  flex: 1; /* 等宽分配 */
}</code></pre>"
自适应宽布局的关键实现？	"<pre><code class=""language-css"">.sidebar {
  flex: 0 0 200px; /* 固定宽度 */
}
.main {
  flex: 1;        /* 自动填充剩余空间 */
}</code></pre>"
HSL颜色模型的三个维度？	"<pre><code class=""language-css"">.color {
  /* Hue(色相): 0-360度 */
  /* Saturation(纯度): 0%-100% */
  /* Lightness(明度): 0%-100% */
  background: hsl(120, 100%, 50%); /* 纯绿色 */
}</code></pre>"
RGBA中的A代表什么？	"<pre><code class=""language-css"">.transparent {
  /* Alpha通道: 0(全透明) ~ 1(不透明) */
  background: rgba(255, 0, 0, 0.5); /* 半透明红色 */
}</code></pre>"
CSS渐变有哪两种主要类型？	"<pre><code class=""language-css"">/* 线性渐变 */
.linear { background: linear-gradient(red, blue); }

/* 放射性渐变 */
.radial { background: radial-gradient(red, blue); }</code></pre>"
线性渐变的方向参数有哪些写法？	"<pre><code class=""language-css"">.example {
  background: linear-gradient(to bottom, red, blue);
  background: linear-gradient(45deg, red, blue);
  background: linear-gradient(1.57rad, red, blue);
}</code></pre>"
DTD的全称是什么？	"<pre><code class=""language-html"">&lt;!DOCTYPE html&gt;
&lt;!-- Document Type Definition (文档类型定义) --&gt;
&lt;!-- 指定HTML版本规范 --&gt;</code></pre>"
HTML4.01的三种DTD类型？	"<pre><code class=""language-html"">&lt;!-- 严格模式 --&gt;
&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"">

&lt;!-- 过渡模式 --&gt;
&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN"">

&lt;!-- Frameset模式 --&gt;
&lt;!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01 Frameset//EN""></code></pre>"
HTML5的DTD写法？	"<pre><code class=""language-html"">&lt;!DOCTYPE html> &lt;!-- 简化写法 --&gt;</code></pre>"
SGML规定的HTML基本语法节点类型？	"<pre><code class=""language-text"">1. 标签节点: &lt;div>
2. 文本节点: Hello
3. 注释节点: &lt;!-- comment -->
4. DTD节点: &lt;!DOCTYPE>
5. 处理信息节点: &lt;?xml...></code></pre>"
文本实体转义的基本格式？	"<pre><code class=""language-html"">&amp;lt;   &lt;!-- 小于号 &lt; --&gt;
&amp;gt;   &lt;!-- 大于号 > --&gt;
&amp;amp;  &lt;!-- and符号 & --&gt;</code></pre>"
HTML中必须转义的字符有哪些？	"<pre><code class=""language-html"">&lt;div&gt; 
  &amp;lt; &amp;amp; &amp;gt; &lt;!-- 文本节点中必须转义 --&gt;
&lt;/div&gt;</code></pre>"
如何获取浏览器已实现的CSS属性？	"<pre><code class=""language-javascript"">// 过滤浏览器私有属性
const standardProps = Object.keys(document.body.style)
  .filter(prop => !prop.startsWith('webkit'));</code></pre>"
从W3C标准提取CSS属性的选择器？	"<pre><code class=""language-javascript"">// 使用CSS选择器获取标准属性
const cssProps = document.querySelectorAll(
  "".propdef [data-dfn-type=property]""
);</code></pre>"
Flex布局中如何计算flex项位置？	"<pre><code class=""language-text"">计算步骤：
1. 分行：根据容器尺寸将flex项分行
2. 计算主轴：确定每行项目的主轴尺寸和位置
3. 计算交叉轴：确定项目在交叉轴的对齐位置</code></pre>"
Flex主轴尺寸计算的特殊情况？	"<pre><code class=""language-css"">/* 当容器未设置width时 */
.container {
  display: flex;
  /* 所有flex-grow值被视为0 */
  /* 所有flex-shrink值被视为0 */
  /* 使用flex-basis值计算 */
}</code></pre>"
Flex如何分配主轴剩余空间？	"<pre><code class=""language-css"">.item1 { flex: 2; } /* 获得2份剩余空间 */
.item2 { flex: 1; } /* 获得1份剩余空间 */

/* 无flex项时使用justify-content分配 */
.container { justify-content: space-between; }</code></pre>"
align-content和align-items区别？	"<pre><code class=""language-css"">/* align-content: 控制行间对齐 (多行布局) */
.container { align-content: space-around; }

/* align-items: 控制行内项目对齐 (单行布局) */
.container { align-items: center; }</code></pre>"
HSL相比RGB的优势？	"<pre><code class=""language-css"">/* 更直观的颜色控制 */
.color {
  /* 调整色相 */   hsl(120, 100%, 50%)
  /* 降低纯度 */   hsl(120, 50%, 50%)
  /* 提高明度 */   hsl(120, 100%, 70%)
}</code></pre>"
为什么金色(gold)的CSS表现不佳？	"<pre><code class=""language-css"">.gold {
  color: gold; /* 单一RGB值 */
  /* 无法表现金属反光特性 */
  /* 实际效果为暗黄色 */
  /* 需使用渐变模拟金属光泽 */
  background: linear-gradient(145deg, #ffd700, #daa520);
}</code></pre>"
线性渐变的color-stop支持哪些单位？	"<pre><code class=""language-css"">.gradient {
  background: linear-gradient(
    to right,
    red 0%,       /* 百分比 */
    green 120px,   /* 固定像素值 */
    blue           /* 无单位(自动计算) */
  );
}</code></pre>"
放射性渐变的参数结构？	"<pre><code class=""language-css"">.example {
  background: radial-gradient(
    circle at center, /* 形状 位置 */
    red 0%, 
    blue 100%
  );
}</code></pre>"
CSS中产生形状的关键属性？	"<pre><code class=""language-css"">/* 基础形状 */
.circle {
  border-radius: 50%;  /* 圆形 */
  box-shadow: 0 0 10px; /* 阴影 */
  border: 2px solid;
}

/* 三角形 */
.triangle {
  border: 50px solid transparent;
  border-bottom-color: red;
}</code></pre>"
替代CSS形状的高级方案？	"<pre><code class=""language-html"">&lt;div style=""
  background: url('data:image/svg+xml,&lt;svg ...>&lt;/svg>')
"">&lt;/div>
&lt;!-- 使用SVG实现复杂形状 --&gt;</code></pre>"
RGB颜色中数值范围？	"<pre><code class=""language-css"">.rgb {
  /* 每个通道0-255 (8位) */
  color: rgb(255, 0, 0); /* 红色 */
}</code></pre>"
CMYK中K代表什么？	"<pre><code class=""language-text"">C: 青色(Cyan)
M: 品红(Magenta)
Y: 黄色(Yellow)
K: 黑色(Key) - 单独设置提高印刷质量</code></pre>"
CSS颜色系统中真彩色指？	"<pre><code class=""language-css"">/* 每个RGB通道8位(256级) */
/* 共24位色深(1677万色) */
.true-color {
  color: #FF0000; /* 真彩色红色 */
}</code></pre>"
文本实体&amp;表示什么字符？	"<pre><code class=""language-html"">&amp;amp;  &lt;!-- 表示 & 符号 --&gt;</code></pre>"
HTML注释中如何包含-->？	"<pre><code class=""language-html"">&lt;!-- 正常注释 --&gt;
&lt;!-- 拆分注释1 --&gt; - &lt;!-- 拆分注释2 --&gt;</code></pre>"
CDATA节点的核心作用？	"<pre><code class=""language-xml"">&lt;

#separator:tab
#html:true
用Flex实现垂直居中的代码要点？	"<pre><code class=""language-css"">.parent {
  display: flex;                 /* 启用Flex布局 */
  justify-content: center;       /* 水平居中 */
  align-items: center;           /* 垂直居中 */
  height: 100vh;                /* 需要指定容器高度 */
}

.child {
  width: 200px;                 /* 子元素尺寸 */
  height: 100px;
}</code></pre>"
两列等高布局的关键代码？	"<pre><code class=""language-css"">.container {
  display: flex;                /* Flex布局使子列等高 */
  align-items: stretch;          /* 关键属性：拉伸子元素高度 */
}

.column {
  flex: 1;                      /* 等分宽度 */
  padding: 20px;
}</code></pre>"
自适应宽布局中flex:1的作用？	"<pre><code class=""language-css"">.container {
  display: flex;
}

.sidebar {
  width: 200px;                 /* 固定宽度 */
}

.main {
  flex: 1;                      /* 自动填充剩余空间 */
  /* 等效于：flex-grow:1 + flex-shrink:1 + flex-basis:0% */
}</code></pre>"
用HSL实现动态变色按钮的原理？	"<pre><code class=""language-javascript"">function changeColor() {
  const hue = (Date.now() / 50) % 360;  // 随时间变化色相值(0-360)
  btn.style.backgroundColor = `hsl(${hue}, 100%, 50%)`; 
}
setInterval(changeColor, 100);  // 每0.1秒更新颜色</code></pre>"
从W3C标准爬取CSS属性的步骤？	"<pre><code class=""language-javascript"">// 1. 获取标准文档列表
const specs = await fetch(""https://api.w3.org/specifications"");

// 2. 创建iframe加载规范
const iframe = document.createElement(""iframe"");
iframe.src = specURL;
document.body.append(iframe);

// 3. 内容加载后提取属性
iframe.onload = () => {
  const props = iframe.contentDocument.querySelectorAll(""dfn[data-dfn-type=prop]"");
};</code></pre>"
处理iframe加载事件的技巧？	"<pre><code class=""language-javascript"">// Promise封装加载事件
function loadIframe(url) {
  return new Promise((resolve) => {
    const iframe = document.createElement(""iframe"");
    iframe.onload = () => resolve(iframe);
    iframe.src = url;
  });
}

// 使用示例
loadIframe(""https://example.com"")
  .then(iframe => console.log(""Loaded!"", iframe));</code></pre>"
HTML标准中Categories如何解析？	"<pre><code class=""language-javascript"">// 从规范文本提取分类
const text = ""... Flow content: always ..."";
const regex = /(\w+) content: (.+?)(?=\n\w|$)/gs;

let match;
while ((match = regex.exec(text)) !== null) {
  const category = match[1];    // 如 ""Flow""
  const rules = match[2];       // 如 ""always"" 或具体元素列表
}</code></pre>"
Content Model解析的难点？	"<pre><code class=""language-javascript"">function parseContentModel(desc) {
  // 处理条件语句
  if (desc.includes(""if the element has a src attribute"")) {
    return ""conditional"";
  }
  
  // 处理多重嵌套规则
  return desc.split("" or "").map(rule => 
    rule.replace(/$.*?$/g, """")  // 移除括号说明
  );
}</code></pre>"
用position:absolute模拟Flex的思路？	"<pre><code class=""language-css"">.container {
  position: relative;           /* 定位基准 */
  height: 300px;                /* 需固定高度 */
}

.child {
  position: absolute;
  top: 50%;                    /* 垂直居中 */
  transform: translateY(-50%); 
  /* 水平排列需手动计算left值 */
}</code></pre>"
CSS渐变创建金属质感的技巧？	"<pre><code class=""language-css"">.metal {
  background: linear-gradient(
    145deg,
    #e6cda9 0%,    /* 浅金 */
    #d4af37 25%,   /* 主金色 */
    #f9e076 50%,   /* 高光 */
    #d4af37 75%,   /* 阴影 */
    #a67c00 100%   /* 深棕 */
  );
}</code></pre>"
CSS颜色名称的缺点？	"<pre><code class=""language-css"">/* 实际显示效果与名称不符 */
.gold { color: gold; }       /* RGB(255,215,0) 偏黄 */
.silver { color: silver; }    /* RGB(192,192,192) 偏灰 */

/* 建议使用具体值 */
.real-gold { color: #d4af37; }</code></pre>"
CSS属性挖掘实验的价值？	"<pre><code class=""language-javascript"">/* 建立属性-标准映射 */
const cssKnowledgeBase = {
  flex: ""CSS Flexible Box Layout"",
  grid: ""CSS Grid Layout"",
  clipPath: ""CSS Masking Module""
};

/* 系统学习函数 */
function learnCSS(prop) {
  openSpec(cssKnowledgeBase[prop]); // 打开对应标准
}</code></pre>"


#separator:tab
#html:true
Web可访问性：ARIA的全称	"<pre><code class=""language-text"">Accessible Rich Internet Applications</code></pre>"
Web可访问性：ARIA的主要作用	"<pre><code class=""language-text"">提供一组属性增强网页可访问性，帮助辅助技术理解界面</code></pre>"
Web可访问性：可访问性服务对象	"<pre><code class=""language-text"">不是，它服务于各种设备、环境和人群的访问需求</code></pre>"
HTML：ARIA checkbox角色实现	"<pre><code class=""language-html"">&lt;div role=""checkbox"" 
     aria-checked=""false""
     aria-labelledby=""chk-label""
     tabindex=""0""&gt;
&lt;/div&gt;
&lt;span id=""chk-label""&gt;接收新闻邮件&lt;/span&gt;

&lt;!-- 
role=""checkbox"": 声明元素为复选框
aria-checked: 表示选中状态(true/false/mixed)
aria-labelledby: 关联描述文本
--&gt;</code></pre>"
HTML：ARIA button角色实现	"<pre><code class=""language-html"">&lt;div role=""button""
     aria-pressed=""false""
     aria-expanded=""false"" 
     tabindex=""0""&gt;
   &lt;span&gt;菜单&lt;/span&gt;
&lt;/div&gt;

&lt;!-- 
aria-pressed: 表示切换按钮状态(true/false)
aria-expanded: 表示折叠状态(true/false)
--&gt;</code></pre>"
HTML：Landmark角色实现	"<pre><code class=""language-html"">&lt;nav role=""navigation"" aria-label=""主菜单""&gt;
  &lt;!-- 导航链接 --&gt;
&lt;/nav&gt;

&lt;main role=""main""&gt;
  &lt;!-- 主要内容 --&gt;
&lt;/main&gt;

&lt;aside role=""complementary""&gt;
  &lt;!-- 相关内容 --&gt;
&lt;/aside&gt;

&lt;footer role=""contentinfo""&gt;
  &lt;!-- 页脚信息 --&gt;
&lt;/footer&gt;</code></pre>"
JavaScript：dialog角色焦点管理	"<pre><code class=""language-javascript"">// 打开对话框时
function openDialog() {
  const dialog = document.getElementById('myDialog');
  dialog.style.display = 'block';
  
  // 创建焦点陷阱
  dialog.addEventListener('keydown', trapFocus);
  dialog.focus();
}

// 焦点陷阱实现
function trapFocus(e) {
  if (e.key === 'Tab') {
    const focusable = dialog.querySelectorAll('button, [href], input');
    const first = focusable[0];
    const last = focusable[focusable.length - 1];
    
    if (!e.shiftKey && document.activeElement === last) {
      first.focus();
      e.preventDefault();
    } 
    if (e.shiftKey && document.activeElement === first) {
      last.focus();
      e.preventDefault();
    }
  }
}</code></pre>"
浏览器工作原理：六个阶段	"<pre><code class=""language-text"">请求页面→构建DOM树→计算CSS→排版→渲染→绘制</code></pre>"
HTTP协议：TCP基础	"<pre><code class=""language-text"">TCP协议，使用Request-Response模式</code></pre>"
HTTP协议：请求结构	"<pre><code class=""language-text"">request line，包含方法、路径和协议版本</code></pre>"
HTTP协议：状态码200含义	"<pre><code class=""language-text"">请求成功</code></pre>"
HTTP协议：状态码304含义	"<pre><code class=""language-text"">资源未修改，使用客户端缓存</code></pre>"
HTTPS核心功能	"<pre><code class=""language-text"">确认服务端身份，防止数据被窃听或篡改</code></pre>"
HTTP/2核心改进	"<pre><code class=""language-text"">服务端推送和TCP连接复用</code></pre>"
JavaScript：模拟浏览器渲染流程	"<pre><code class=""language-javascript"">function simulateRendering() {
  // 1. 请求资源
  fetchPageResources();
  
  // 2. 构建DOM树
  const domTree = buildDOMTree(htmlContent);
  
  // 3. 计算CSS样式
  const cssTree = computeCSS(domTree, cssRules);
  
  // 4. 排版布局
  const layout = calculateLayout(cssTree);
  
  // 5. 渲染合成
  const layers = compositeLayers(layout);
  
  // 6. 绘制到屏幕
  paintScreen(layers);
}

// 辅助函数定义
function buildDOMTree(html) {
  /* 解析HTML构建节点树 */
}</code></pre>"

#separator:tab
#html:true
HTML解析的核心技术实现	"<pre><code class=""language-javascript"">// 状态机实现示例 (80种状态)
function parseHTML(html) {
  let state = dataState; // 初始状态
  
  while (html) {
    state = state(html); // 状态转换
  }
  
  function tagOpenState(char) {
    if (char === '/') return endTagOpenState;
    if (char.match(/[a-zA-Z]/)) return tagNameState;
    // ...其他状态转换
  }
  // 其他79个状态函数...
}</code></pre>"
DOM树构建使用的数据结构	"<pre><code class=""language-javascript"">// 使用栈结构构建DOM树
const stack = []; // DOM节点栈
let currentParent = null; // 当前父节点

function handleStartTag(tagName) {
  const element = createElement(tagName);
  if (currentParent) {
    currentParent.appendChild(element);
  }
  stack.push(element); // 入栈新节点
  currentParent = element; // 设为当前节点
}</code></pre>"
遇到开始标签时栈的变化	"<pre><code class=""language-javascript"">function handleStartTag(tagName) {
  const element = document.createElement(tagName);
  
  // 栈操作：
  stack.push(element); // 新节点入栈
  currentParent = element; // 设为当前操作节点
  
  if (stack.length > 1) {
    const parent = stack[stack.length - 2]; // 获取父节点
    parent.appendChild(element);
  }
}</code></pre>"
遇到结束标签时栈的变化	"<pre><code class=""language-javascript"">function handleEndTag(tagName) {
  if (stack.length === 0) return; // 空栈处理
  
  const lastTag = stack[stack.length - 1].tagName;
  if (lastTag !== tagName) {
    // 标签不匹配的容错处理 (依据W3C tree-construction规则)
    handleMismatch(tagName);
    return;
  }
  
  stack.pop(); // 正确匹配，出栈节点
  currentParent = stack.length > 0 ? stack[stack.length - 1] : null;
}</code></pre>"
HTML解析中文本节点处理	"<pre><code class=""language-javascript"">let textBuffer = ''; // 文本内容缓冲区

function handleCharacter(char) {
  textBuffer += char; // 缓冲文本内容
}

function flushText() {
  if (textBuffer.trim() === '') return;
  
  // 合并相邻文本节点
  const textNode = document.createTextNode(textBuffer);
  currentParent.appendChild(textNode);
  textBuffer = ''; // 清空缓冲区
}</code></pre>"
CSS计算与DOM构建的同步过程	"<pre><code class=""language-javascript"">function handleStartTag(tagName) {
  const element = createElement(tagName);
  currentParent.appendChild(element);
  stack.push(element);
  
  // 同步计算CSS样式
  computeCSS(element); // 边构建DOM边计算样式
}</code></pre>"
后代选择器的实现原理	"<pre><code class=""language-javascript"">function matchSelector(element, selector) {
  // ""div p"" 选择器实现
  if (selector.includes(' ')) {
    const parts = selector.split(' ');
    let current = element;
    
    // 从右向左匹配：先匹配p，再向上查找div
    for (let i = parts.length - 1; i >= 0; i--) {
      if (!current || !matchSimpleSelector(current, parts[i])) {
        return false;
      }
      current = current.parentElement;
    }
    return true;
  }
  // ...其他选择器类型
}</code></pre>"
直接后继选择器"+"的实现	"<pre><code class=""language-javascript"">function matchAdjacentSibling(element, selector) {
  // ""div + p"" 选择器实现
  if (!element.previousElementSibling) return false;
  
  // 检查前一个兄弟节点
  const prev = element.previousElementSibling;
  return matchSelector(prev, selector.split('+')[0].trim());
}</code></pre>"
正常流排版的基本原理	"<pre><code class=""language-javascript"">function layoutNormalFlow(elements) {
  let currentX = 0;
  let currentY = 0;
  let lineHeight = 0;
  
  elements.forEach(element => {
    // 检查是否超出容器宽度
    if (currentX + element.width > containerWidth) {
      currentY += lineHeight; // 折行
      currentX = 0;
      lineHeight = 0;
    }
    
    // 定位元素
    element.x = currentX;
    element.y = currentY;
    
    // 更新位置
    currentX += element.width;
    lineHeight = Math.max(lineHeight, element.height);
  });
}</code></pre>"
绝对定位元素的排版处理	"<pre><code class=""language-javascript"">function layoutAbsolute(element) {
  // 脱离文档流
  const parent = element.offsetParent;
  
  // 根据top/left定位
  element.x = parent.x + parseValue(element.style.left, parent.width);
  element.y = parent.y + parseValue(element.style.top, parent.height);
  
  // 不影响其他元素布局
}</code></pre>"
浮动元素的排版过程	"<pre><code class=""language-javascript"">function layoutFloat(element) {
  // 1. 先按正常流排布
  const initialPosition = computeNormalFlowPosition(element);
  
  // 2. 移动到边界
  if (element.style.float === 'left') {
    element.x = currentLineLeft;
    currentLineLeft += element.width;
  } else {
    element.x = containerWidth - currentLineRight - element.width;
    currentLineRight += element.width;
  }
  
  // 3. 后续内容环绕
  updateContentWrapAround(element);
}</code></pre>"


#separator:tab
#html:true
图形学：渲染(render)的定义	"<pre><code class=""language-text"">将模型转换为位图的过程</code></pre>"
浏览器渲染：基本单位	"<pre><code class=""language-text"">每个元素对应的盒（box）</code></pre>"
浏览器渲染：两类内容处理	"<pre><code class=""language-text"">图形（背景/边框等）和文字</code></pre>"
字体渲染：关键库实现	"<pre><code class=""language-c"">#include &lt;ft2build.h&gt;
#include FT_FREETYPE_H

void render_char(char c) {
  FT_Library library;
  FT_Face face;
  
  // 初始化FreeType库
  FT_Init_FreeType(&library);
  
  // 加载字体文件
  FT_New_Face(library, ""arial.ttf"", 0, &face);
  
  // 设置像素大小
  FT_Set_Pixel_Sizes(face, 0, 16);
  
  // 加载字符字形
  FT_Load_Char(face, c, FT_LOAD_RENDER);
  
  // 获取位图数据
  FT_Bitmap bitmap = face->glyph->bitmap;
  
  // 渲染到屏幕缓冲区...
}</code></pre>"
浏览器合成：核心目的	"<pre><code class=""language-text"">减少绘制次数，提升性能</code></pre>"
浏览器合成：策略确定逻辑	"<pre><code class=""language-javascript"">function determineCompositing(element) {
  // 检查CSS属性确定合成策略
  if (element.style.position === 'fixed' || 
      element.style.transform !== 'none' ||
      element.style.opacity < 1) {
    return true; // 需要独立合成层
  }
  
  // 使用will-change提示
  if (element.style.willChange === 'transform' || 
      element.style.willChange === 'opacity') {
    return true; // 提前优化
  }
  
  return false;
}</code></pre>"
CSS：will-change属性用法	"<pre><code class=""language-css"">.animated-element {
  will-change: transform, opacity; /* 提示浏览器优化 */
  transition: transform 0.3s, opacity 0.3s;
}

.optimized-composite {
  /* 实际变化时提升为合成层 */
  transform: translateZ(0);
}</code></pre>"
图形渲染：脏矩形算法实现	"<pre><code class=""language-cpp"">void updateScreen() {
  // 定义脏矩形区域
  std::vector<Rect> dirtyRects = getChangedAreas();
  
  for (Rect rect : dirtyRects) {
    // 只重绘受影响区域
    renderer->redrawArea(rect.x, rect.y, rect.width, rect.height);
  }
  
  // 合并到屏幕缓冲区
  composeBuffer();
}</code></pre>"
HTTP：GET与POST方法区别	"<pre><code class=""language-text"">GET用于获取资源，POST用于提交数据</code></pre>"
HTTP：301与302状态码区别	"<pre><code class=""language-text"">301永久重定向，302临时重定向</code></pre>"
CSS：排版模式对比	"<pre><code class=""language-text"">正常流：顺序布局；绝对定位：脱离流；浮动：先流后移</code></pre>"
渲染流程：三阶段关系	"<pre><code class=""language-text"">渲染生成位图→合成优化位图→绘制到屏幕</code></pre>"
图形学：颜色模型对比	"<pre><code class=""language-text"">RGB：光三原色；CMYK：印刷四色；HSL：色相饱和度明度</code></pre>"
DOM：节点统一接口	"<pre><code class=""language-text"">Node</code></pre>"
DOM：主要节点类型	"<pre><code class=""language-text"">Document, Element, Text, Comment, DocumentType, DocumentFragment</code></pre>"
JavaScript：DocumentFragment使用	"<pre><code class=""language-javascript"">// 创建文档片段
const fragment = document.createDocumentFragment();

// 批量添加节点（不会触发重排）
for (let i = 0; i < 1000; i++) {
  const li = document.createElement('li');
  li.textContent = `项目 ${i}`;
  fragment.appendChild(li);
}

// 一次性添加到DOM
document.getElementById('list').appendChild(fragment);</code></pre>"
DOM：无HTML写法的节点类型	"<pre><code class=""language-text"">Document 和 DocumentFragment</code></pre>"

# Node接口
Node接口中表示父节点的属性是什么？	parentNode
Node接口中表示子节点列表的属性是什么？	childNodes
Node接口中用于在父节点的子节点列表末尾添加节点的API是什么？	appendChild
Node接口中用于在父节点的指定子节点前插入新节点的API是什么？	insertBefore
Node接口中用于替换一个子节点的API是什么？	replaceChild
Node接口中用于比较两个节点关系的API是什么？	compareDocumentPosition
Node接口中用于检查一个节点是否包含另一个节点的API是什么？	contains
Node接口中用于复制节点的API是什么？	cloneNode

# 创建节点
创建元素节点的方法是什么？	document.createElement
创建文本节点的方法是什么？	document.createTextNode
创建注释节点的方法是什么？	document.createComment
创建文档片段的方法是什么？	document.createDocumentFragment

# Element与Attribute
Element接口中获取元素属性的方法是什么？	getAttribute
Element接口中设置元素属性的方法是什么？	setAttribute
Element接口中删除元素属性的方法是什么？	removeAttribute
Element接口中检查元素是否有某个属性的方法是什么？	hasAttribute
Element接口中获取属性节点的方法是什么？	getAttributeNode
Element接口中设置属性节点的方法是什么？	setAttributeNode

# 查找元素
document对象中通过CSS选择器查找单个元素的方法是什么？	querySelector
